-0.0644; 130515;
-0.0722; 130629;
-0.1350; 130743;
-0.1567; 130857;
-0.1151; 130972;
-0.1373; 131086;
-0.1392; 131200;
-0.1355; 131314;
-0.1055; 131429;
-0.2107; 131543;
-0.1539; 131863;
-0.1572; 131977;
-0.1775; 132091;
-0.2135; 132205;
-0.2550; 132320;
-0.1562; 132434;
-0.2564; 132548;
-0.1318; 132662;
-0.1502; 132776;
-0.1950; 132891;
-0.1844; 133005;
-0.1922; 133119;
-0.1793; 133233;
-0.2042; 133348;
-0.2181; 133462;
-0.2656; 133576;
-0.2970; 133690;
-0.3681; 133804;
-0.2449; 133919;
-0.1849; 134033;
-0.2850; 134147;
-0.2227; 134261;
-0.3275; 134376;
-0.2472; 134490;
-0.3173; 134604;
-0.3173; 134718;
-0.2010; 134832;
-0.2292; 134947;
-0.2883; 135061;
-0.1927; 135175;
-0.2541; 135289;
-0.2832; 135404;
-0.2800; 135518;
-0.3150; 135632;
-0.2846; 135746;
-0.2518; 135861;
-0.3330; 135975;
-0.3155; 136089;
-0.2089; 136203;
-0.3681; 136317;
-0.3173; 136432;
-0.2804; 136546;
-0.2601; 136660;
-0.2333; 136774;
-0.3169; 136889;
-0.2753; 137003;
-0.3630; 137117;
-0.2181; 137231;
-0.2555; 137345;
-0.3257; 137460;
-0.2435; 137574;
-0.3072; 137688;
-0.2864; 137802;
-0.3141; 137917;
-0.3215; 138031;
-0.3746; 138145;
-0.2052; 138259;
-0.3077; 138373;
-0.3030; 138488;
-0.3132; 138602;
-0.2873; 138716;
-0.1867; 139036;
-0.3192; 139150;
-0.3423; 139264;
-0.2896; 139379;
-0.2763; 139504;
-0.2583; 139619;
-0.2712; 139733;
-0.3063; 139847;
-0.3284; 139961;
-0.2509; 140075;
-0.3003; 140190;
-0.4475; 140304;
-0.4263; 140418;
-0.3806; 140532;
-0.4120; 140647;
-0.4198; 140761;
-0.4383; 140875;
-0.4051; 140989;
-0.5149; 141103;
-0.4609; 141218;
-0.4508; 141332;
-0.4037; 141446;
-0.4328; 141560;
-0.5219; 141675;
-0.3857; 141789;
-0.4563; 141903;
-0.4051; 142017;
-0.3284; 142132;
-0.4540; 142246;
-0.3113; 142360;
-0.3506; 142474;
-0.4069; 142588;
-0.3497; 142703;
-0.3649; 142817;
-0.3372; 142931;
-0.4581; 143045;
-0.4208; 143160;
-0.3621; 143274;
-0.3866; 143388;
-0.4568; 143502;
-0.4951; 143616;
-0.4411; 143731;
-0.4078; 143845;
-0.3871; 143959;
-0.3714; 144073;
-0.3824; 144188;
-0.5186; 144302;
-0.4143; 144416;
-0.3663; 144530;
-0.4323; 144644;
-0.4004; 144759;
-0.3806; 144873;
-0.3907; 144987;
-0.3709; 145101;
-0.4244; 145216;
